首字母,等级,歌名,歌手,类型,技能,状态,先后,爆点,bar,box,开头描述,结尾描述,分数,指数
J,6,"Jar Of Love","曲婉婷",押爆,爆气,分开,一爆,208,24,24,A - 一轨长条开始,A - 二轨单点,1572059,72 + 0.0
J,6,"Jar Of Love","曲婉婷",押爆,爆气,分开,二爆,455,57,0,B - 三轨单点,B - 四轨长条左滑,1572059,72 + 0.0
J,6,"Jar Of Love","曲婉婷",押爆,爆气,分开,一爆,203,24,0,A - 二轨单点,A - 三轨长条开始,1570999,72 - 0.2
J,6,"Jar Of Love","曲婉婷",押爆,爆气,分开,二爆,455,57,0,B - 三轨单点,B - 四轨长条左滑,1570999,72 - 0.2
J,6,"Jar Of Love","曲婉婷",押爆,爆气,分开,一爆,201,23,24,A - 三轨单点,A - 四轨单点,1570470,72 - 0.3
J,6,"Jar Of Love","曲婉婷",押爆,爆气,分开,二爆,453,56,20,B - 四轨单点,B - 四轨长条中间,1570470,72 - 0.3
J,6,"Jar Of Love","曲婉婷",押爆,爆气,分开,一爆,209,24,25,A - 一轨长条中间,A - 二轨单点,1570468,72 - 0.3
J,6,"Jar Of Love","曲婉婷",押爆,爆气,分开,二爆,455,57,0,B - 三轨单点,B - 四轨长条左滑,1570468,72 - 0.3
J,6,"Jar Of Love","曲婉婷",押爆,爆气,分开,一爆,205,24,8,A - 四轨单点,A - 三轨长条右滑,1569939,72 - 0.4
J,6,"Jar Of Love","曲婉婷",押爆,爆气,分开,二爆,452,56,16,B - 二轨单点,B - 一轨长条结尾、三四轨滑条,1569939,72 - 0.4
J,6,"Jar Of Love","曲婉婷",押爆,爆气,分开,一爆,208,24,24,A - 一轨长条开始,A - 二轨单点,1569939,72 - 0.4
J,6,"Jar Of Love","曲婉婷",押爆,爆气,分开,二爆,452,56,16,B - 二轨单点,B - 一轨长条结尾、三四轨滑条,1569939,72 - 0.4
,,"帝都","萌萌哒天团",非押爆,爆气,分开,一爆,151,40,12,B - 二轨单点,B - 四轨单点,738172,38 + 0.4
,,"帝都","萌萌哒天团",非押爆,爆气,分开,二爆,187,45,12,B - 二轨单点,B - 三轨单点,738172,38 + 0.4
,,"帝都","萌萌哒天团",非押爆,爆气,分开,一爆,148,40,4,B - 三轨长条中间,B - 一轨单点、三轨单点,736050,38 + 0.0
,,"帝都","萌萌哒天团",非押爆,爆气,分开,二爆,186,45,8,B - 四轨单点,B - 三轨单点,736050,38 + 0.0
,,"帝都","萌萌哒天团",非押爆,爆气,分开,一爆,148,40,4,B - 三轨长条中间,B - 一轨单点、三轨单点,736050,38 + 0.0
,,"帝都","萌萌哒天团",非押爆,爆气,分开,二爆,187,45,12,B - 二轨单点,B - 三轨单点,736050,38 + 0.0
,,"帝都","萌萌哒天团",非押爆,爆气,分开,一爆,149,40,5,B - 三轨长条中间,B - 一轨单点、三轨单点,736050,38 + 0.0
,,"帝都","萌萌哒天团",非押爆,爆气,分开,二爆,186,45,8,B - 四轨单点,B - 三轨单点,736050,38 + 0.0
,,"帝都","萌萌哒天团",非押爆,爆气,分开,一爆,149,40,5,B - 三轨长条中间,B - 一轨单点、三轨单点,736050,38 + 0.0
,,"帝都","萌萌哒天团",非押爆,爆气,分开,二爆,187,45,12,B - 二轨单点,B - 三轨单点,736050,38 + 0.0
,,"帝都","萌萌哒天团",非押爆,爆气,分开,一爆,151,40,12,B - 二轨单点,B - 四轨单点,736050,38 + 0.0
,,"帝都","萌萌哒天团",非押爆,爆气,分开,二爆,188,45,22,B - 二轨单点,B - 二轨长条中间,736050,38 + 0.0
,,"帝都","萌萌哒天团",非押爆,爆气,分开,一爆,172,43,16,B - 三轨单点,B - 二轨长条中间,736050,38 + 0.0
,,"帝都","萌萌哒天团",非押爆,爆气,分开,二爆,283,57,28,B - 三轨单点,B - 三轨单点,736050,38 + 0.0
,,"帝都","萌萌哒天团",非押爆,爆气,分开,一爆,158,41,12,B - 四轨单点,B - 三轨单点,736048,38 + 0.0
,,"帝都","萌萌哒天团",非押爆,爆气,分开,二爆,198,47,16,B - 三轨长条开始,B - 三轨长条中间,736048,38 + 0.0
,,"帝都","萌萌哒天团",非押爆,爆气,分开,一爆,159,41,20,B - 三轨单点,B - 二轨单点,736048,38 + 0.0
,,"帝都","萌萌哒天团",非押爆,爆气,分开,二爆,198,47,16,B - 三轨长条开始,B - 三轨长条中间,736048,38 + 0.0
,,"帝都","萌萌哒天团",非押爆,爆气,分开,一爆,160,41,28,B - 二轨长条开始,B - 四轨单点,736048,38 + 0.0
,,"帝都","萌萌哒天团",非押爆,爆气,分开,二爆,198,47,16,B - 三轨长条开始,B - 三轨长条中间,736048,38 + 0.0
,,"帝都","萌萌哒天团",押爆,爆气,分开,一爆,146,40,0,B - 三轨长条开始,B - 一轨单点、三轨单点,746127,40 - 0.1
,,"帝都","萌萌哒天团",押爆,爆气,分开,二爆,186,45,8,B - 四轨单点,B - 三轨单点,746127,40 - 0.1
,,"帝都","萌萌哒天团",押爆,爆气,分开,一爆,151,40,16,B - 二轨单点,B - 二轨单点,746127,40 - 0.1
,,"帝都","萌萌哒天团",押爆,爆气,分开,二爆,188,45,24,B - 二轨单点,B - 二轨长条结尾,746127,40 - 0.1
,,"帝都","萌萌哒天团",押爆,爆气,分开,一爆,158,41,16,B - 四轨单点,B - 二轨单点,746127,40 - 0.1
,,"帝都","萌萌哒天团",押爆,爆气,分开,二爆,212,49,0,B - 二轨单点,B - 三轨单点,746127,40 - 0.1
,,"帝都","萌萌哒天团",押爆,爆气,分开,一爆,159,41,24,B - 三轨单点,B - 四轨单点,746127,40 - 0.1
,,"帝都","萌萌哒天团",押爆,爆气,分开,二爆,212,49,0,B - 二轨单点,B - 三轨单点,746127,40 - 0.1
,,"帝都","萌萌哒天团",押爆,爆气,分开,一爆,110,35,16,B - 三轨单点,B - 二轨单点,744536,40 - 0.4
,,"帝都","萌萌哒天团",押爆,爆气,分开,二爆,158,41,16,B - 四轨单点,B - 二轨单点,744536,40 - 0.4
,,"帝都","萌萌哒天团",押爆,爆气,分开,一爆,110,35,16,B - 三轨单点,B - 二轨单点,744536,40 - 0.4
,,"帝都","萌萌哒天团",押爆,爆气,分开,二爆,159,41,24,B - 三轨单点,B - 四轨单点,744536,40 - 0.4
,,"帝都","萌萌哒天团",押爆,爆气,分开,一爆,111,35,24,B - 三轨单点,B - 二轨单点,744536,40 - 0.4
,,"帝都","萌萌哒天团",押爆,爆气,分开,二爆,158,41,16,B - 四轨单点,B - 二轨单点,744536,40 - 0.4
,,"帝都","萌萌哒天团",押爆,爆气,分开,一爆,111,35,24,B - 三轨单点,B - 二轨单点,744536,40 - 0.4
,,"帝都","萌萌哒天团",押爆,爆气,分开,二爆,159,41,24,B - 三轨单点,B - 四轨单点,744536,40 - 0.4
,,"帝都","萌萌哒天团",押爆,爆气,分开,一爆,147,40,1,B - 三轨长条中间,B - 一轨单点、三轨单点,744536,40 - 0.4
,,"帝都","萌萌哒天团",押爆,爆气,分开,二爆,186,45,8,B - 四轨单点,B - 三轨单点,744536,40 - 0.4
,,"帝都","萌萌哒天团",押爆,爆气,分开,一爆,151,40,16,B - 二轨单点,B - 二轨单点,744536,40 - 0.4
,,"帝都","萌萌哒天团",押爆,爆气,分开,二爆,188,45,22,B - 二轨单点,B - 二轨长条中间,744536,40 - 0.4
,,"Born This Way","Lady Gaga",非押爆,爆气,分开,一爆,143,31,28,A - 二轨长条开始、四轨长条开始,A - 一轨长条结尾、三轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",非押爆,爆气,分开,二爆,353,67,28,B - 一轨长条开始、四轨长条开始,B - 四轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",非押爆,爆气,分开,一爆,143,31,28,A - 二轨长条开始、四轨长条开始,A - 一轨长条结尾、三轨长条结尾,1117392,55 - 0.4
,,"Born This Way","Lady Gaga",非押爆,爆气,分开,二爆,353,67,26,B - 一轨长条开始、四轨长条开始,B - 四轨长条中间,1117392,55 - 0.4
,,"Born This Way","Lady Gaga",非押爆,爆气,分开,一爆,143,31,26,A - 二轨长条开始、四轨长条开始,A - 一轨长条中间、三轨长条中间,1115801,54 + 0.3
,,"Born This Way","Lady Gaga",非押爆,爆气,分开,二爆,353,67,28,B - 一轨长条开始、四轨长条开始,B - 四轨长条结尾,1115801,54 + 0.3
,,"Born This Way","Lady Gaga",非押爆,爆气,分开,一爆,143,31,28,A - 二轨长条开始、四轨长条开始,A - 一轨长条结尾、三轨长条结尾,1115801,54 + 0.3
,,"Born This Way","Lady Gaga",非押爆,爆气,分开,二爆,355,67,29,B - 一轨长条中间、四轨长条中间,B - 四轨长条结尾,1115801,54 + 0.3
,,"Born This Way","Lady Gaga",非押爆,爆气,分开,一爆,145,31,29,A - 二轨长条中间、四轨长条中间,A - 一轨长条结尾、三轨长条结尾,1115801,54 + 0.3
,,"Born This Way","Lady Gaga",非押爆,爆气,分开,二爆,353,67,28,B - 一轨长条开始、四轨长条开始,B - 四轨长条结尾,1115801,54 + 0.3
,,"Born This Way","Lady Gaga",非押爆,爆气,分开,一爆,143,31,28,A - 二轨长条开始、四轨长条开始,A - 一轨长条结尾、三轨长条结尾,1114741,54 + 0.1
,,"Born This Way","Lady Gaga",非押爆,爆气,分开,二爆,352,67,16,B - 二一轨滑键,B - 四轨长条开始,1114741,54 + 0.1
,,"Born This Way","Lady Gaga",非押爆,爆气,分开,一爆,143,31,26,A - 二轨长条开始、四轨长条开始,A - 一轨长条中间、三轨长条中间,1114210,54 + 0.0
,,"Born This Way","Lady Gaga",非押爆,爆气,分开,二爆,353,67,26,B - 一轨长条开始、四轨长条开始,B - 四轨长条中间,1114210,54 + 0.0
,,"Born This Way","Lady Gaga",非押爆,爆气,分开,一爆,145,31,29,A - 二轨长条中间、四轨长条中间,A - 一轨长条结尾、三轨长条结尾,1114210,54 + 0.0
,,"Born This Way","Lady Gaga",非押爆,爆气,分开,二爆,353,67,26,B - 一轨长条开始、四轨长条开始,B - 四轨长条中间,1114210,54 + 0.0
,,"Born This Way","Lady Gaga",押爆,爆气,分开,一爆,143,31,24,A - 二轨长条开始、四轨长条开始,A - 一轨长条结尾、三轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",押爆,爆气,分开,二爆,315,63,20,B - 二轨单点,B - 一轨长条结尾、四轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",押爆,爆气,分开,一爆,143,31,24,A - 二轨长条开始、四轨长条开始,A - 一轨长条结尾、三轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",押爆,爆气,分开,二爆,353,67,24,B - 一轨长条开始、四轨长条开始,B - 四轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",押爆,爆气,分开,一爆,143,31,25,A - 二轨长条开始、四轨长条开始,A - 一轨长条结尾、三轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",押爆,爆气,分开,二爆,315,63,20,B - 二轨单点,B - 一轨长条结尾、四轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",押爆,爆气,分开,一爆,143,31,25,A - 二轨长条开始、四轨长条开始,A - 一轨长条结尾、三轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",押爆,爆气,分开,二爆,353,67,24,B - 一轨长条开始、四轨长条开始,B - 四轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",押爆,爆气,分开,一爆,143,31,26,A - 二轨长条开始、四轨长条开始,A - 一轨长条结尾、三轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",押爆,爆气,分开,二爆,315,63,20,B - 二轨单点,B - 一轨长条结尾、四轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",押爆,爆气,分开,一爆,143,31,26,A - 二轨长条开始、四轨长条开始,A - 一轨长条结尾、三轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",押爆,爆气,分开,二爆,353,67,24,B - 一轨长条开始、四轨长条开始,B - 四轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",押爆,爆气,分开,一爆,143,31,27,A - 二轨长条开始、四轨长条开始,A - 一轨长条结尾、三轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",押爆,爆气,分开,二爆,315,63,20,B - 二轨单点,B - 一轨长条结尾、四轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",押爆,爆气,分开,一爆,143,31,27,A - 二轨长条开始、四轨长条开始,A - 一轨长条结尾、三轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",押爆,爆气,分开,二爆,353,67,24,B - 一轨长条开始、四轨长条开始,B - 四轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",押爆,爆气,分开,一爆,143,31,28,A - 二轨长条开始、四轨长条开始,A - 一轨长条结尾、三轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",押爆,爆气,分开,二爆,315,63,20,B - 二轨单点,B - 一轨长条结尾、四轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",押爆,爆气,分开,一爆,143,31,28,A - 二轨长条开始、四轨长条开始,A - 一轨长条结尾、三轨长条结尾,1118983,55 - 0.1
,,"Born This Way","Lady Gaga",押爆,爆气,分开,二爆,353,67,24,B - 一轨长条开始、四轨长条开始,B - 四轨长条结尾,1118983,55 - 0.1
,,"因你而在","林俊杰",非押爆,爆气,存气,一爆,181,27,16,A - 三轨单点,A - 三轨单点,1015061,53 + 0.1
,,"因你而在","林俊杰",非押爆,爆气,存气,二爆,381,54,16,B - 三轨长条开始,B - 一轨长条中间,1015061,53 + 0.1
,,"因你而在","林俊杰",非押爆,爆气,存气,一爆,181,27,14,A - 三轨单点,A - 三轨单点,1013470,53 - 0.2
,,"因你而在","林俊杰",非押爆,爆气,存气,二爆,381,54,16,B - 三轨长条开始,B - 一轨长条中间,1013470,53 - 0.2
,,"因你而在","林俊杰",非押爆,爆气,存气,一爆,181,27,16,A - 三轨单点,A - 三轨单点,1013470,53 - 0.2
,,"因你而在","林俊杰",非押爆,爆气,存气,二爆,382,54,18,B - 三轨长条中间,B - 一轨长条中间,1013470,53 - 0.2
,,"因你而在","林俊杰",非押爆,爆气,存气,一爆,182,27,20,A - 三轨单点,A - 三轨单点,1012939,53 - 0.3
,,"因你而在","林俊杰",非押爆,爆气,存气,二爆,381,54,16,B - 三轨长条开始,B - 一轨长条结尾,1012939,53 - 0.3
,,"因你而在","林俊杰",非押爆,爆气,存气,一爆,180,27,7,A - 二轨单点,A - 三轨单点,1012410,53 - 0.4
,,"因你而在","林俊杰",非押爆,爆气,存气,二爆,388,54,29,B - 三轨长条中间,B - 一轨长条结尾,1012410,53 - 0.4
,,"因你而在","林俊杰",非押爆,爆气,存气,一爆,181,27,12,A - 三轨单点,A - 三轨单点,1011879,53 - 0.5
,,"因你而在","林俊杰",非押爆,爆气,存气,二爆,381,54,16,B - 三轨长条开始,B - 二轨长条左滑,1011879,53 - 0.5
,,"因你而在","林俊杰",非押爆,爆气,存气,一爆,181,27,14,A - 三轨单点,A - 三轨单点,1011879,53 - 0.5
,,"因你而在","林俊杰",非押爆,爆气,存气,二爆,382,54,18,B - 三轨长条中间,B - 一轨长条中间,1011879,53 - 0.5
,,"因你而在","林俊杰",非押爆,爆气,存气,一爆,181,27,15,A - 三轨单点,A - 三轨单点,1011879,53 - 0.5
,,"因你而在","林俊杰",非押爆,爆气,存气,二爆,381,54,14,B - 三轨长条开始,B - 二轨长条左滑,1011879,53 - 0.5
,,"因你而在","林俊杰",非押爆,爆气,存气,一爆,181,27,15,A - 三轨单点,A - 三轨单点,1011879,53 - 0.5
,,"因你而在","林俊杰",非押爆,爆气,存气,二爆,382,54,17,B - 三轨长条中间,B - 一轨长条中间,1011879,53 - 0.5
,,"因你而在","林俊杰",非押爆,爆气,存气,一爆,181,27,16,A - 三轨单点,A - 三轨单点,1011879,53 - 0.5
,,"因你而在","林俊杰",非押爆,爆气,存气,二爆,381,54,12,B - 三轨长条开始,B - 二轨长条左滑,1011879,53 - 0.5
,,"因你而在","林俊杰",押爆,爆气,存气,一爆,180,27,8,A - 二轨单点,A - 三轨单点,1020365,54 + 0.1
,,"因你而在","林俊杰",押爆,爆气,存气,二爆,381,54,16,B - 三轨长条开始,B - 一轨长条中间,1020365,54 + 0.1
,,"因你而在","林俊杰",押爆,爆气,存气,一爆,180,27,6,A - 二轨单点,A - 三轨单点,1018774,54 - 0.2
,,"因你而在","林俊杰",押爆,爆气,存气,二爆,381,54,16,B - 三轨长条开始,B - 一轨长条中间,1018774,54 - 0.2
,,"因你而在","林俊杰",押爆,爆气,存气,一爆,180,27,8,A - 二轨单点,A - 三轨单点,1018774,54 - 0.2
,,"因你而在","林俊杰",押爆,爆气,存气,二爆,382,54,18,B - 三轨长条中间,B - 一轨长条中间,1018774,54 - 0.2
,,"因你而在","林俊杰",押爆,爆气,存气,一爆,181,27,12,A - 三轨单点,A - 三轨单点,1018243,54 - 0.3
,,"因你而在","林俊杰",押爆,爆气,存气,二爆,381,54,16,B - 三轨长条开始,B - 一轨长条结尾,1018243,54 - 0.3
,,"因你而在","林俊杰",押爆,爆气,存气,一爆,179,26,31,A - 三轨单点,A - 三轨单点,1017714,54 - 0.4
,,"因你而在","林俊杰",押爆,爆气,存气,二爆,386,54,25,B - 三轨长条中间,B - 一轨长条中间,1017714,54 - 0.4
,,"因你而在","林俊杰",押爆,爆气,存气,一爆,180,27,4,A - 二轨单点,A - 三轨单点,1017183,54 - 0.5
,,"因你而在","林俊杰",押爆,爆气,存气,二爆,381,54,16,B - 三轨长条开始,B - 二轨长条左滑,1017183,54 - 0.5
,,"因你而在","林俊杰",押爆,爆气,存气,一爆,180,27,6,A - 二轨单点,A - 三轨单点,1017183,54 - 0.5
,,"因你而在","林俊杰",押爆,爆气,存气,二爆,382,54,18,B - 三轨长条中间,B - 一轨长条中间,1017183,54 - 0.5
,,"因你而在","林俊杰",押爆,爆气,存气,一爆,180,27,7,A - 二轨单点,A - 三轨单点,1017183,54 - 0.5
,,"因你而在","林俊杰",押爆,爆气,存气,二爆,381,54,14,B - 三轨长条开始,B - 二轨长条左滑,1017183,54 - 0.5
,,"因你而在","林俊杰",押爆,爆气,存气,一爆,180,27,7,A - 二轨单点,A - 三轨单点,1017183,54 - 0.5
,,"因你而在","林俊杰",押爆,爆气,存气,二爆,382,54,17,B - 三轨长条中间,B - 一轨长条中间,1017183,54 - 0.5
,,"因你而在","林俊杰",押爆,爆气,存气,一爆,180,27,8,A - 二轨单点,A - 三轨单点,1017183,54 - 0.5
,,"因你而在","林俊杰",押爆,爆气,存气,二爆,381,54,12,B - 三轨长条开始,B - 二轨长条左滑,1017183,54 - 0.5
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,存气,一爆,107,25,0,A - 四轨单点,A - 二轨长条结尾,829135,46 - 0.2
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,存气,二爆,341,54,0,B - 二轨长条开始,B - 四轨长条中间,829135,46 - 0.2
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,存气,一爆,108,25,8,A - 三轨单点,A - 二轨长条结尾,829135,46 - 0.2
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,存气,二爆,340,53,24,B - 四三轨滑键,B - 四轨长条中间,829135,46 - 0.2
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,存气,一爆,123,26,24,A - 四轨单点,A - 二轨长条结尾,829135,46 - 0.2
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,存气,二爆,325,52,8,B - 二轨单点,B - 四轨长条中间,829135,46 - 0.2
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,存气,一爆,124,27,0,A - 二轨长条开始,A - 二轨长条结尾,829135,46 - 0.2
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,存气,二爆,324,52,0,B - 一轨单点,B - 四轨长条中间,829135,46 - 0.2
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,分开,一爆,94,24,0,A - 一轨长条开始,A - 二轨长条中间,828800,46 - 0.2
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,分开,二爆,340,53,20,B - 四三轨滑键,B - 三轨单点,828800,46 - 0.2
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,分开,一爆,94,24,0,A - 一轨长条开始,A - 二轨长条中间,828800,46 - 0.2
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,分开,二爆,341,53,28,B - 二轨长条开始,B - 二轨单点,828800,46 - 0.2
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,分开,一爆,94,24,0,A - 一轨长条开始,A - 二轨长条中间,828798,46 - 0.2
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,分开,二爆,329,52,28,B - 四轨长条中间,B - 二轨长条结尾、三轨长条结尾,828798,46 - 0.2
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,存气,一爆,123,26,24,A - 四轨单点,A - 二轨长条结尾,828077,46 - 0.4
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,存气,二爆,343,54,4,B - 二轨长条中间,B - 二轨单点,828077,46 - 0.4
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,存气,一爆,124,27,0,A - 二轨长条开始,A - 二轨长条结尾,828077,46 - 0.4
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,存气,二爆,343,54,4,B - 二轨长条中间,B - 一轨单点,828077,46 - 0.4
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,存气,一爆,126,27,3,A - 二轨长条中间,A - 二轨长条结尾,828077,46 - 0.4
,,"凉凉","杨宗纬/张碧晨",非押爆,爆气,存气,二爆,342,54,1,B - 二轨长条中间,B - 一轨单点,828077,46 - 0.4
